AccountID,TransactionAmount,Location,DeviceID,IP Address,MerchantID,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,DayOfWeek,Hour,Month,DaysSinceLastTransaction,TransactionType_Debit,Channel_Branch,Channel_Online,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,Cluster,Cluster_PCA
154,-0.5120584357425827,31,272,175,24,0.7491310601744904,-0.9098422746312717,-0.2067936485059295,-0.749948334454318,4,16,3,-598,True,True,False,False,True,False,0,0
210,-0.45590678561279896,9,657,287,98,0.9177778613537274,0.6055295362588028,-0.2067936485059295,1.5185089801416247,0,16,12,-315,True,False,False,False,False,False,0,0
323,1.450200205400486,16,479,9,7,-0.9935525520109589,0.005099196094811046,-0.2067936485059295,-1.196678042340829,0,17,12,-322,True,False,False,False,False,True,0,0
344,-0.09898921938211795,25,237,590,12,0.4680530582090954,-0.8097705512706064,-0.2067936485059295,-0.7716499750688518,1,16,10,-398,True,False,False,False,True,False,0,0
181,1.1639604025729435,16,294,148,17,0.35562185742293734,2.2638609519498276,-0.2067936485059295,0.01774207429789781,4,16,9,-430,True,False,False,False,True,False,-1,0
473,-0.27693410698071247,29,95,317,32,0.1307594558506213,0.2624264847365218,-0.2067936485059295,-1.1462750589759303,3,17,11,-361,False,False,True,True,False,False,1,0
393,0.41257663768800396,20,166,471,16,0.07454385545754227,-0.1378604087061394,-0.2067936485059295,1.51212976442223,1,17,6,-517,True,False,False,False,False,False,0,0
375,-0.01906133667755101,22,639,200,49,0.07454385545754227,0.4911618524180425,-0.2067936485059295,-1.0673835443175437,0,16,9,-427,False,False,False,True,False,False,-1,0
29,-0.1582585023134942,40,485,258,22,0.6929154597814113,0.8342649039403235,-0.2067936485059295,-0.6544934220679198,2,16,7,-488,True,False,False,False,True,False,0,0
337,-0.3872503445755284,41,419,237,57,-1.330846154369433,-0.38089173686775507,-0.2067936485059295,-0.9140721195886417,3,16,11,-340,True,False,True,False,False,True,0,0
160,-0.9038866374108779,39,301,74,23,-1.0497681524040379,1.5347669674649806,-0.2067936485059295,-0.4771060987839055,0,17,1,-658,True,False,True,True,False,False,0,0
315,-0.1512010038835153,22,56,532,45,0.018328255064463266,-0.8526584327108915,-0.2067936485059295,-0.9679980299625632,0,16,5,-532,True,False,False,True,False,False,0,0
334,4.504384040525534,20,24,170,77,1.1426402629260435,0.7627851015398482,-0.2067936485059295,-0.30863121675415855,0,17,7,-469,True,False,False,False,True,False,-1,0
369,-0.544433853297583,7,255,450,1,-1.274630553976354,-1.0813938003924122,-0.2067936485059295,-1.258434388730439,2,16,6,-509,False,True,False,False,False,True,2,0
446,-0.8737381004284437,14,662,569,0,-1.49949295554867,0.37679416857728215,-0.2067936485059295,-0.19303357177468675,0,16,7,-462,True,False,True,False,False,True,0,0
4,1.3127160248203629,18,34,488,10,-1.330846154369433,0.648417417699088,-0.2067936485059295,-1.1643948007319451,0,16,2,-616,True,True,False,False,False,True,0,0
259,-0.8351274172702582,3,455,418,61,1.4237182648914386,0.1623547613758565,-0.2067936485059295,-0.1368436551788093,2,17,5,-523,True,True,False,False,True,False,0,0
427,-0.9815533798417625,5,135,426,93,0.35562185742293734,-0.35229981590756504,-0.2067936485059295,-0.544657070384863,1,16,10,-370,True,True,False,True,False,False,0,0
270,-0.8900114584587349,7,69,464,73,1.0302090621398854,1.0772962321019393,-0.2067936485059295,0.024275129624673666,0,16,7,-469,True,True,False,False,True,False,0,0
101,0.5193298663667142,10,561,281,5,1.2550714637122016,-0.995618037511842,-0.2067936485059295,-1.0482407691724458,0,17,12,-315,True,False,True,False,True,False,0,0
144,2.8716694644211413,36,469,171,3,-0.8249057508317219,1.8635740585071665,-0.2067936485059295,2.1588817298253997,2,16,9,-425,True,False,False,False,False,False,-1,0
354,2.13168442853455e-05,25,249,271,98,-0.31896534729401077,0.6055295362588028,-0.2067936485059295,-0.9366609019390718,1,16,10,-398,True,False,True,False,False,False,0,0
162,1.3229596754541673,19,302,266,72,-0.7124745500455638,-0.19504425062651956,-0.2067936485059295,0.31265772963401456,0,18,2,-623,True,True,False,False,False,False,0,0
77,-0.9462316279907514,18,164,52,8,0.1869750562437003,0.13376284041566644,-0.2067936485059295,0.8813207103306349,0,16,2,-630,False,False,True,True,False,False,1,0
207,0.06285360869176743,29,97,564,91,1.8734430680360705,-0.38089173686775507,-0.2067936485059295,-0.2154556945504543,4,18,9,-402,True,False,False,False,True,False,0,0
17,0.11554502900879443,34,322,302,77,0.9177778613537274,0.24813052425642676,6.431744946342571,2.0358715797636244,0,17,6,-518,True,True,False,False,False,False,-1,0
396,-0.2529523161992307,4,426,3,12,1.6485806664637546,-0.1378604087061394,-0.2067936485059295,-0.2594948461566961,4,16,8,-451,False,True,False,False,True,False,1,0
177,-0.2794350651622098,4,157,567,41,-0.15031854611477377,2.5783720825119185,-0.2067936485059295,1.3713434477275903,4,18,10,-374,True,False,False,False,False,False,0,0
270,-0.9598669890350795,9,499,350,5,1.6485806664637546,0.4339780104976623,-0.2067936485059295,0.4453674669411564,2,17,11,-362,True,False,False,False,True,False,0,0
349,0.665721569237102,25,303,275,35,1.8734430680360705,0.5054578128981375,-0.2067936485059295,-0.6903201026334774,0,17,1,-665,True,False,True,False,True,False,0,0
24,0.17991900740651476,33,493,371,49,1.6485806664637546,0.8342649039403235,-0.2067936485059295,-0.1218571134264524,0,17,3,-602,False,False,True,False,True,False,-1,0
487,-0.27244608613446375,2,1,566,66,-1.218414953583275,1.7635023351465013,-0.2067936485059295,-1.1975600560898132,0,18,11,-364,True,True,False,False,False,True,0,0
335,-0.022281748582492836,12,571,451,18,0.1869750562437003,-0.666810946469656,-0.2067936485059295,0.3072912913298771,0,18,11,-350,True,True,False,True,False,False,0,0
449,0.4266916345479618,0,562,15,26,-1.0497681524040379,-0.15215636918623443,-0.2067936485059295,-0.943032425678098,4,17,11,-353,False,True,False,False,False,True,2,0
150,1.0812917437790643,40,595,507,97,0.9177778613537274,0.5340497338583277,-0.2067936485059295,-0.4705397115421971,2,17,3,-600,True,False,False,False,True,False,0,0
310,-0.7666080150374532,19,529,433,96,1.3675026644983594,-0.7239947883900362,-0.2067936485059295,0.2322944827316836,3,18,1,-669,True,False,True,False,False,False,0,0
52,-0.7888768207631148,11,521,91,72,0.8053466605675694,-1.1957614842331725,-0.2067936485059295,0.20811346044486081,3,18,4,-571,True,False,True,True,False,False,0,0
34,-0.9273202729744972,16,667,449,52,0.9739934617468065,-1.0956897608725071,-0.2067936485059295,-0.88185041382271,3,18,5,-536,True,False,False,False,True,False,0,0
392,-0.9568521353368361,23,304,207,10,0.1869750562437003,0.5054578128981375,-0.2067936485059295,-0.3540318488857214,0,16,2,-630,True,False,True,True,False,False,0,0
350,0.06970554891504792,20,323,213,90,0.5242686586021743,0.062283038015191215,-0.2067936485059295,-0.5430007306120619,2,17,1,-649,True,False,False,True,False,False,0,0
186,-0.40499686975382493,23,212,296,27,-0.2627497469009318,0.7627851015398482,-0.2067936485059295,1.6798969842580247,0,17,3,-602,True,False,True,False,False,False,0,0
220,2.1287478457119535,39,546,22,25,1.3112870641052805,0.2767224452166169,-0.2067936485059295,0.4851478254164032,0,16,5,-553,True,False,True,False,False,False,0,0
92,-0.9718578844258204,20,536,571,23,-0.4313965480801688,1.2774396788232698,-0.2067936485059295,-0.6098363480386981,0,17,5,-525,True,False,False,True,False,False,0,0
3,0.23240486951684336,32,144,101,13,-1.105983752797117,0.8056729829801335,-0.2067936485059295,-1.0360566722678777,3,16,11,-347,True,False,False,False,False,True,0,0
20,-0.11649592665259967,9,321,147,51,1.4799338652845175,-1.4816806938350733,-0.2067936485059295,0.482555628032035,0,16,1,-651,True,True,False,False,True,False,0,0
100,-0.831804226261967,0,164,560,92,-0.6000433492594058,0.2910184056967119,-0.2067936485059295,-0.043796332647922494,3,16,6,-522,True,True,False,True,False,False,0,0
362,-0.5348068772838739,3,637,147,6,-1.162199353190196,-0.6382190255094659,-0.2067936485059295,-0.8842503116978523,2,16,9,-411,True,False,True,False,False,True,0,0
135,-0.9120061865754654,40,208,247,67,-1.387061754762512,-1.4959766543151685,-0.2067936485059295,-1.055291751177404,0,17,1,-665,True,False,False,False,False,True,0,0
285,-0.6981228725057647,36,17,172,5,-0.31896534729401077,0.8056729829801335,-0.2067936485059295,0.8481067390970962,0,17,6,-497,True,False,True,True,False,False,0,0
453,-0.999985099042387,40,225,27,70,-1.330846154369433,-0.19504425062651956,-0.2067936485059295,-0.9817230869343967,4,17,12,-339,True,True,False,False,False,True,0,0
487,-0.4083885801643488,40,251,502,79,-0.6000433492594058,-0.3094119344672799,-0.2067936485059295,0.8602523760998192,1,18,8,-447,True,False,True,True,False,False,0,0
57,-0.5847575215115888,18,260,556,49,-1.274630553976354,-1.1099857213526023,-0.2067936485059295,-1.133698671072541,2,16,8,-439,True,False,False,False,False,True,0,0
277,-0.8959041270507563,8,322,583,94,0.4680530582090954,0.677009338659278,-0.2067936485059295,1.8473462689052322,4,16,6,-507,True,True,False,False,False,False,0,0
19,-0.7051461112346271,29,487,576,41,0.35562185742293734,0.7770810620199433,-0.2067936485059295,1.0580131913879784,2,17,3,-600,True,True,False,False,False,False,0,0
391,-0.3380534137723745,25,292,416,19,-0.4876121484732478,-0.2808200135070898,-0.2067936485059295,-0.5793709777903654,0,16,10,-378,True,False,True,True,False,False,0,0
397,-0.54741444729471,11,254,127,66,0.7491310601744904,-1.0813938003924122,-0.2067936485059295,-0.6365967477426074,3,16,10,-375,True,True,False,True,False,False,0,0
380,-0.5506005994985355,22,528,52,28,-1.162199353190196,-0.695402867429846,-0.2067936485059295,0.6029607607421602,1,17,7,-475,False,True,False,False,False,True,4,0
165,-0.5636535456238848,34,302,321,0,-1.330846154369433,0.5054578128981375,-0.2067936485059295,-0.8828631912379677,2,16,9,-418,True,True,False,False,False,True,0,0
344,-1.015641782452583,16,156,579,70,-0.09410294572169475,0.24813052425642676,-0.2067936485059295,2.2562160494153014,0,16,10,-378,True,True,False,False,False,False,0,0
151,-0.14133420996199147,18,368,562,56,1.3675026644983594,-0.29511597398718487,-0.2067936485059295,0.6044171090253663,0,16,8,-441,True,True,False,False,True,False,0,0
195,-0.8273162054157184,4,648,91,24,-0.4876121484732478,-0.15215636918623443,-0.2067936485059295,1.5407926472707496,0,17,3,-588,True,True,False,False,False,False,0,0
217,-0.6149403181951394,13,266,492,57,0.2994062570298583,-0.995618037511842,-0.2067936485059295,0.7338910865905963,0,16,9,-406,True,False,False,True,False,False,0,0
251,-0.547243148789128,34,416,35,95,1.1988558633191224,0.005099196094811046,-0.2067936485059295,0.7519262165625514,0,16,8,-434,False,False,True,False,False,False,1,0
33,1.7684385690707485,1,607,13,11,0.5242686586021743,-0.9241382351113667,-0.2067936485059295,2.518148492928951,0,17,8,-455,False,False,False,False,False,False,-1,0
2,-0.20426928091282276,8,481,211,88,1.3675026644983594,-0.7239947883900362,-0.2067936485059295,2.1465361013330817,0,17,1,-665,True,False,False,False,False,False,0,0
134,1.3271050992892521,23,430,193,69,-1.330846154369433,-1.2672412866336478,-0.2067936485059295,-1.1762660904348388,0,16,1,-665,True,False,False,False,False,True,0,0
333,1.9906127308106192,8,616,489,79,0.8615622609606484,0.2767224452166169,-0.2067936485059295,-0.0410067077674153,3,16,4,-578,True,False,False,True,False,False,0,0
261,-0.07206109430462555,2,635,379,1,1.3112870641052805,-1.4959766543151685,-0.2067936485059295,0.9815677264869482,0,17,4,-574,True,True,False,False,False,False,0,0
351,-0.9895701499030005,21,485,483,42,1.9296586684291497,1.1344800740223193,-0.2067936485059295,-0.27426601245871973,3,16,6,-508,True,False,False,False,True,False,0,0
301,1.1644400383885731,7,4,516,15,1.1426402629260435,1.2488477578630797,-0.2067936485059295,-0.2475415086631992,0,16,9,-413,True,False,True,False,True,False,-1,0
296,-0.666158571364161,36,638,181,9,0.35562185742293734,0.8485608644204186,-0.2067936485059295,1.6086102741911672,2,17,8,-432,True,True,False,False,False,False,0,0
297,0.712623100065457,10,319,15,20,0.41183745781601633,0.9057447063407987,-0.2067936485059295,0.05980951493620751,1,17,2,-629,True,True,False,False,True,False,0,0
152,0.25443385733469015,24,145,426,72,0.07454385545754227,-0.40948365782794516,-0.2067936485059295,-0.9704338237460943,0,17,2,-623,True,False,False,False,False,False,0,0
199,-0.9706930545878628,41,120,490,93,0.2994062570298583,-1.1814655237530776,-0.2067936485059295,-0.6765488937794296,0,17,11,-343,True,True,False,True,False,False,0,0
3,-0.974461621710667,23,96,181,83,-0.09410294572169475,-0.3094119344672799,-0.2067936485059295,-1.0499150568994413,0,17,5,-553,True,True,False,True,False,False,0,0
233,-0.4442584872332222,22,651,339,49,-0.2627497469009318,0.23383456377633172,1.4528410002061958,2.360778266558649,0,17,6,-497,True,False,False,False,False,False,-1,0
300,-0.7694173105289982,15,387,275,69,0.6366998593883324,-0.2665240530269948,-0.2067936485059295,-0.58489381969534,1,17,5,-545,True,False,False,False,True,False,0,0
84,-0.3292144108843426,9,58,277,65,0.9177778613537274,1.0915921925820342,-0.2067936485059295,1.8035173647624108,4,18,7,-479,False,False,True,False,False,False,-1,0
478,-0.5046240806003233,19,350,254,76,-0.20653414650785276,1.2059598764227946,-0.2067936485059295,2.3734315742657293,0,17,8,-455,True,False,True,False,False,False,-1,0
284,-0.9383518967339789,37,140,300,70,0.07454385545754227,-1.2529453261535526,-0.2067936485059295,0.7264144816718839,3,17,10,-375,True,False,False,False,False,False,0,0
132,-0.8496535305436128,4,659,233,88,0.1869750562437003,0.39109012905737717,-0.2067936485059295,0.23658660777761092,4,16,8,-437,True,True,False,True,False,False,0,0
128,1.4475964681156395,29,222,155,23,-1.274630553976354,-0.33800385542746997,-0.2067936485059295,-1.2120722590527455,1,17,2,-629,False,False,False,False,False,True,2,0
388,-0.5573155009173504,20,616,77,20,-1.443277355155591,-0.2665240530269948,-0.2067936485059295,-1.0338875338038067,1,16,10,-370,True,False,True,False,False,True,0,0
28,-0.6188116644212929,28,53,368,40,-1.49949295554867,2.564076122031824,-0.2067936485059295,-1.1242093312905954,2,16,7,-481,True,False,False,False,False,True,0,0
225,-0.9816561589451116,7,151,388,36,-0.6000433492594058,-1.5245685752753584,3.1124756489183207,-0.5979471103816102,2,17,11,-369,True,False,False,True,False,False,-1,0
129,-0.7170684872231351,15,99,279,38,0.2994062570298583,2.392524596270683,-0.2067936485059295,0.033749085445881545,4,16,1,-654,False,False,True,True,False,False,-1,0
230,-0.9996425020312228,15,6,114,63,-1.105983752797117,1.4632871650645054,-0.2067936485059295,-0.980305198553036,4,17,6,-500,True,False,False,False,False,True,0,0
16,-0.6650280012273198,3,620,3,94,-0.7124745500455638,-1.2386493656734576,-0.2067936485059295,0.3538175165887769,0,16,1,-644,True,False,False,True,False,False,0,0
69,-0.4825608330813601,28,606,136,9,1.4237182648914386,0.23383456377633172,-0.2067936485059295,-0.2845912141074351,4,18,2,-619,True,False,False,False,True,False,0,0
126,0.7110471538141024,32,416,445,57,1.3112870641052805,0.8485608644204186,-0.2067936485059295,-0.6637750783799015,1,17,1,-671,True,False,False,False,True,False,0,0
71,-0.9131367567123065,18,298,425,71,0.07454385545754227,-0.8383624722307964,-0.2067936485059295,1.512742558858297,0,16,11,-350,True,False,False,False,False,False,0,0
348,-0.9934757558302704,1,514,420,21,0.2994062570298583,0.6198254967388979,-0.2067936485059295,0.2976019600583361,3,18,9,-410,True,False,False,False,False,False,0,0
207,-0.07343148234928158,32,23,496,18,0.4680530582090954,-0.695402867429846,-0.2067936485059295,-0.8668766920376348,0,16,2,-630,False,False,False,False,True,False,1,0
391,-0.5201437252060537,22,171,167,39,1.3112870641052805,1.677726572265931,-0.2067936485059295,0.04632547334927073,2,16,4,-579,True,False,False,False,True,False,0,0
434,0.2461430096645207,11,555,374,93,-0.6000433492594058,-1.4387928123947882,-0.2067936485059295,-0.02452022984309443,0,17,11,-350,True,False,True,True,False,False,0,0
61,0.8950902682114167,2,71,160,39,0.8615622609606484,-0.35229981590756504,-0.2067936485059295,1.2127732724197173,2,17,3,-600,True,False,False,False,False,False,0,0
201,0.4507076850305599,19,188,425,53,-1.0497681524040379,1.4061033231441251,-0.2067936485059295,-1.1287142677933997,3,16,3,-606,True,True,False,False,False,True,0,0
389,-0.8936772464781899,40,61,250,93,-0.6562589496524849,0.19094668233604659,-0.2067936485059295,0.28287950963198305,0,17,2,-637,True,True,False,False,False,False,0,0
254,-0.7484161137446435,32,230,214,60,0.6929154597814113,-1.395904930954503,-0.2067936485059295,-0.7396462087467098,2,17,4,-572,False,False,True,False,True,False,1,0
142,-0.5656748679897526,5,95,432,61,-0.4876121484732478,-0.2665240530269948,-0.2067936485059295,1.0765559920642906,2,18,8,-453,True,True,False,True,False,False,0,0
167,-0.5519709875431916,5,117,8,78,0.41183745781601633,0.2624264847365218,4.772110297630446,-0.12711586400542324,0,16,8,-448,True,False,True,True,False,False,-1,0
281,-0.3214717184320357,7,86,360,11,0.5804842589952534,-1.1814655237530776,-0.2067936485059295,0.41866347509328666,0,16,10,-399,True,True,False,False,True,False,0,0
45,1.5531848669563921,6,534,99,99,1.8734430680360705,-1.3244251285540278,-0.2067936485059295,0.005145174446857623,4,18,9,-423,True,True,False,False,True,False,-1,0
455,-1.016669573486075,2,510,101,35,0.41183745781601633,-1.2672412866336478,-0.2067936485059295,-0.7452921223375892,0,16,1,-308,True,False,False,True,False,False,0,0
71,-0.13845639506821356,20,463,544,9,1.2550714637122016,-1.3101291680739329,-0.2067936485059295,2.1080761994878543,0,17,7,-483,True,False,True,False,False,False,0,0
249,1.6104328275219004,38,73,274,84,1.0302090621398854,0.5054578128981375,-0.2067936485059295,-0.8493517967634928,0,17,5,-546,True,False,False,False,False,False,0,0
316,-0.3950272967289518,36,188,84,31,0.5242686586021743,0.04798707753509617,-0.2067936485059295,-1.1773634796341559,2,16,5,-544,True,False,True,False,False,False,0,0
457,-0.3874216430811105,32,430,208,20,0.5242686586021743,-0.02349272486537904,-0.2067936485059295,1.0941424231813852,0,16,9,-427,False,False,True,False,False,False,1,0
69,0.5266271827045079,13,19,506,45,0.9739934617468065,0.662713378179183,6.431744946342571,-0.5515183168740516,0,16,12,-336,True,False,False,False,True,False,-1,0
358,-0.5258650952924929,6,208,450,64,0.6929154597814113,-1.2815372471137427,-0.2067936485059295,1.643349821531233,4,17,7,-486,True,True,False,False,False,False,0,0
443,-0.7711645552859347,13,416,304,52,-0.2627497469009318,-1.2815372471137427,-0.2067936485059295,1.95102390830614,0,17,4,-574,True,False,False,False,False,False,0,0
204,-0.7656487434061938,41,309,133,64,1.3675026644983594,-0.695402867429846,4.772110297630446,-0.3061902949837148,4,16,9,-423,False,False,True,False,True,False,-1,0
179,-0.9436621504070213,10,437,549,64,-0.03788734532861574,-0.666810946469656,-0.2067936485059295,0.5993404019817962,2,16,5,-551,True,True,False,False,False,False,0,0
211,1.6455832808673294,2,123,280,44,0.9739934617468065,-0.32370789494737495,-0.2067936485059295,0.49928055734779614,0,18,6,-511,True,True,False,False,False,False,0,0
465,1.6872088177237587,24,177,547,95,-0.9373369516178799,1.1058881530621294,-0.2067936485059295,-1.0585531508538792,4,17,5,-528,True,False,True,False,False,True,0,0
446,0.37252704708292944,24,277,148,65,0.8053466605675694,-0.23793213206680466,-0.2067936485059295,-0.20921237048424562,0,16,10,-399,False,True,False,True,False,False,1,0
190,1.6095763349939904,13,57,56,20,0.6366998593883324,-1.3244251285540278,-0.2067936485059295,1.9704384667576107,3,16,9,-424,True,False,False,False,False,False,-1,0
373,-1.0038564452685403,1,158,565,98,-1.330846154369433,0.21953860329623667,-0.2067936485059295,-1.1033025286475298,3,16,10,-382,False,False,True,False,False,True,2,0
141,0.5147048067159997,1,573,185,29,0.4680530582090954,-0.4523715392682303,-0.2067936485059295,2.0919050927586644,1,16,8,-447,False,True,False,False,False,False,-1,0
493,-0.8493794529346815,1,543,241,29,-1.330846154369433,0.37679416857728215,-0.2067936485059295,-1.0951746693909048,0,18,2,-623,True,False,True,False,False,True,0,0
166,-0.7529041345908922,18,308,400,66,0.2431906566367793,0.37679416857728215,-0.2067936485059295,-0.6776052590834452,2,16,12,-313,False,True,False,True,False,False,1,0
83,1.3884642239887288,42,340,345,32,-1.443277355155591,0.9200406668208938,-0.2067936485059295,-0.9940097435772187,2,17,6,-516,True,False,False,False,False,True,0,0
142,-0.5619748202691811,1,402,188,70,-1.105983752797117,0.8199689434602284,-0.2067936485059295,-1.110330434711381,1,18,1,-650,True,False,True,False,False,True,0,0
183,1.9543659670294646,36,249,289,23,0.2431906566367793,-0.009196764385283997,-0.2067936485059295,-0.3033904141293822,3,16,1,-662,False,False,True,True,False,False,-1,0
334,-0.8384163485774327,16,52,568,54,-1.162199353190196,-0.7096988279099411,-0.2067936485059295,-1.06491441861908,4,17,3,-584,True,True,False,False,False,True,0,0
379,-0.4062987383962482,15,566,446,52,1.8734430680360705,0.019395156574906088,-0.2067936485059295,0.5632009142145642,2,16,9,-425,True,False,False,False,True,False,0,0
332,2.982876454244984,30,677,37,4,1.5923650660706756,-1.1814655237530776,-0.2067936485059295,-0.9560011045803086,0,16,6,-511,False,False,True,False,True,False,-1,0
2,0.2964019912022832,13,282,280,31,0.7491310601744904,-1.5388645357554536,-0.2067936485059295,0.7148970230659667,0,16,5,-539,True,False,False,False,True,False,0,0
373,-0.23976233126941568,15,158,359,24,1.4799338652845175,-0.8383624722307964,-0.2067936485059295,-0.1817930244620549,0,16,8,-455,True,False,True,False,True,False,0,0
215,-0.8796650287215815,16,607,1,39,0.1869750562437003,-1.367313009994313,-0.2067936485059295,-0.3000341466950221,2,16,8,-446,True,False,False,True,False,False,0,0
276,-0.9518502189738415,26,601,197,36,-1.387061754762512,1.7206144537062162,-0.2067936485059295,-0.9207974744246438,4,17,3,-584,True,False,False,False,False,True,0,0
182,0.6394443784808213,33,295,517,18,1.2550714637122016,-0.6096271045492758,-0.2067936485059295,0.7507365235988058,0,16,5,-525,True,True,False,False,False,False,0,0
451,0.6751429870441128,15,483,91,8,-0.6562589496524849,-0.1378604087061394,-0.2067936485059295,0.10707929829744853,0,16,6,-504,True,False,True,False,False,False,0,0
149,0.013279821176333122,7,29,406,39,-1.330846154369433,2.449708438191063,-0.2067936485059295,-1.167533128722516,3,16,1,-648,True,True,False,False,False,True,0,0
361,-0.3374709988533956,11,643,166,77,1.4237182648914386,-0.43807557878813524,-0.2067936485059295,-0.8860604910780343,4,16,5,-535,True,False,True,False,False,False,0,0
378,-0.8861058525314651,20,649,333,99,-0.9935525520109589,-0.995618037511842,-0.2067936485059295,-1.1237426844815397,2,16,10,-383,True,False,True,True,False,False,0,0
74,0.7480476310198173,37,588,377,48,-0.8811213512248008,-1.1814655237530776,-0.2067936485059295,-0.9549370472959239,4,16,12,-318,True,False,False,True,False,False,0,0
286,-0.8758964615987771,14,582,334,54,0.1869750562437003,0.23383456377633172,-0.2067936485059295,-0.008472194799809155,0,16,2,-630,True,False,False,True,False,False,0,0
342,-0.5473116681913608,29,536,282,68,-0.9935525520109589,-0.5238513416687055,-0.2067936485059295,-1.0548148483945232,0,16,11,-357,True,False,False,False,False,True,0,0
32,-0.692881138234955,6,336,415,31,-1.330846154369433,0.1623547613758565,-0.2067936485059295,-0.8908346468937551,2,16,7,-467,True,False,True,False,False,True,0,0
368,-0.70045253218168,22,604,550,91,1.2550714637122016,0.44827397097775734,-0.2067936485059295,0.09217993232260727,0,16,1,-672,True,False,True,False,True,False,0,0
377,3.8717443997100465,27,14,480,85,1.0864246625329645,0.5626416548185177,-0.2067936485059295,-0.867922801367825,1,17,1,-650,True,True,False,False,False,False,-1,0
458,-0.7477651794234319,19,152,496,25,0.35562185742293734,-0.15215636918623443,-0.2067936485059295,2.482919222838723,2,16,12,-334,False,False,True,False,False,False,-1,0
29,-0.756124546495834,6,651,294,10,0.5804842589952534,0.17665072185595154,-0.2067936485059295,0.5794515047409009,2,17,5,-544,True,False,False,False,False,False,0,0
426,-0.2188639135884102,17,435,48,39,-1.443277355155591,2.5354842010716334,-0.2067936485059295,-0.9954250679651231,0,17,3,-602,True,False,True,False,False,True,0,0
239,-0.9684319143141802,19,504,470,43,-1.0497681524040379,0.005099196094811046,-0.2067936485059295,0.3838188040215107,0,16,5,-532,True,True,False,True,False,False,0,0
493,-0.18988020644393375,17,427,36,31,0.8615622609606484,0.39109012905737717,-0.2067936485059295,-1.0847187040759156,3,16,6,-515,True,False,False,False,False,False,0,0
63,-0.5982215840503349,17,253,44,19,1.9296586684291497,1.5490629279450756,-0.2067936485059295,-0.014951406264001916,0,16,7,-469,True,False,True,False,True,False,0,0
486,-0.5763981544391866,19,611,231,39,0.41183745781601633,0.14805880089576146,-0.2067936485059295,0.5262794084431458,0,16,8,-434,True,False,False,True,False,False,0,0
60,-0.5456329428366571,9,179,390,10,-1.330846154369433,-0.7239947883900362,-0.2067936485059295,-1.2516757019795044,4,17,7,-486,True,False,True,False,False,True,0,0
25,-0.8848725032912745,32,379,311,52,-1.105983752797117,0.8342649039403235,-0.2067936485059295,-0.9942969108443297,0,17,10,-371,True,False,True,False,False,True,0,0
199,-0.704872033625696,39,455,498,39,-1.330846154369433,0.40538608953747224,-0.2067936485059295,-1.1056485826600886,0,16,10,-385,True,False,True,False,False,True,0,0
372,-0.06815548837735572,26,473,171,10,0.7491310601744904,-0.18074829014642452,-0.2067936485059295,-0.9463963850928272,3,16,6,-501,True,True,False,True,False,False,0,0
265,-0.6288840165495152,32,9,5,80,0.35562185742293734,0.7484891410597533,-0.2067936485059295,2.121514089192577,4,16,11,-346,True,False,False,False,False,False,0,0
235,0.017253946505835702,38,429,236,51,-0.9935525520109589,-1.5674564567156437,-0.2067936485059295,-0.5930575748603535,1,17,2,-615,False,True,False,True,False,False,2,0
68,-0.9126913805977934,5,395,576,22,0.41183745781601633,-0.6525149859895609,-0.2067936485059295,0.1106765811167054,1,16,4,-559,True,False,False,True,False,False,0,0
280,-0.6327211030745523,40,424,464,30,-0.9935525520109589,0.21953860329623667,-0.2067936485059295,-0.08969437951001698,2,18,11,-355,False,False,True,True,False,False,-1,0
333,1.5234131866862382,36,658,217,55,-0.9935525520109589,-1.1957614842331725,-0.2067936485059295,0.7060948335303221,1,17,6,-503,True,False,True,True,False,False,-1,0
49,-0.13975826371063685,5,141,220,13,-1.0497681524040379,-0.5667392231089906,-0.2067936485059295,-1.0219880401728934,4,16,2,-619,True,False,False,False,False,True,0,0
324,0.27779897349607663,13,633,391,94,0.8615622609606484,1.706318493226121,-0.2067936485059295,0.6442641313304782,4,17,1,-668,True,False,False,False,False,False,0,0
62,0.9398676975705545,42,224,45,47,0.41183745781601633,-0.009196764385283997,-0.2067936485059295,-0.2790324762940715,2,17,9,-411,True,False,True,False,True,False,0,0
228,-0.9294101147425978,2,377,248,27,1.8172274676429916,0.6198254967388979,-0.2067936485059295,0.5080442869815953,4,16,8,-451,False,False,True,False,True,False,1,0
357,-0.3152364528288504,32,530,362,4,-1.387061754762512,0.5626416548185177,-0.2067936485059295,-0.9262049366240828,2,17,8,-446,True,False,True,False,False,True,0,0
358,0.8085845228925004,23,312,505,42,0.1869750562437003,-0.06638060630566417,-0.2067936485059295,-0.3736694747678946,2,16,12,-320,True,False,True,True,False,False,0,0
194,0.4488919208713907,33,38,514,27,0.5804842589952534,-0.681106906949751,-0.2067936485059295,-0.4207674705675601,0,16,6,-518,True,True,False,False,True,False,0,0
355,0.21798153534683798,33,326,219,27,1.0864246625329645,0.677009338659278,-0.2067936485059295,0.49931901724964123,0,17,4,-567,True,False,False,False,True,False,0,0
493,1.8489831263954106,31,184,348,1,-1.105983752797117,1.3775114021839352,-0.2067936485059295,0.23034071971794606,0,16,11,-343,True,True,False,False,False,True,-1,0
